smiles,best_name,monomer_type,has_fluorine,n_f_atoms,has_cf3,n_aldehyde,n_amine,n_papers,source,commercial_id,cas,formula,is_aldehyde,is_amine,is_2d,audit_flag
NNC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)NN)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)NN)cc4)c4nc(c(-c5ccc(C(=O)NN)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,"4,4',4'',4'''-(卟啉-5,10,15,20-四基)四(苯甲酰胺)",amine,False,0,False,0,0,0,commercial,YSZC037,323208-61-3,C48H34N8O4,False,False,True,fixed
Nc1ccc(C#CC#Cc2ccc(N)cc2)cc1,"4,4'-(丁-1,3-二炔-1,4-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC011,30405-78-8,C16H12N2,False,True,True,
Cl.NN=C(NN)NN,三氨基胍盐酸盐,amine,False,0,False,0,0,0,commercial,YSZC233,5329-29-3,CH9N6Cl,False,False,True,fixed
Nc1ccc(C#Cc2ccc(N)cc2)cc1,"4,4'-(1,2-亚乙炔基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC057,6052-15-9,C16H12N2,False,True,True,
Nc1cccc([Si]23O[Si]4(c5cccc(N)c5)O[Si]5(c6cccc(N)c6)O[Si](c6cccc(N)c6)(O2)O[Si]2(c6cccc(N)c6)O[Si](c6cccc(N)c6)(O3)O[Si](c3cccc(N)c3)(O4)O[Si](c3cccc(N)c3)(O5)O2)c1,八对氨基苯基-多面体低聚倍半硅氧烷,amine,False,0,False,0,8,0,commercial,YSSJ3451,518359-82-5,C48H48N8O12Si8,False,True,True,
Nc1ccc2c(c1)S(=O)(=O)c1cc3c(cc1-2)S(=O)(=O)c1cc(N)ccc1-3,"3,9-二氨基苯并[1,2-b:4,5-b']双[1]苯并噻吩-5,5,11,11-四氧化物",amine,False,0,False,0,2,0,commercial,YSZC124,2253969-12-7,C20H14N2O4S2,False,True,True,
Nc1ccc(-c2ccc(N)cc2C(=O)O)c(C(=O)O)c1,"4,4'-二氨基联苯-2,2'-二羧酸",amine,False,0,False,0,2,0,commercial,YSZC106,17557-76-5,C14H12N2O4,False,True,True,
Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,"2,2'-二(三氟甲基)-二氨基联苯",amine,True,6,True,0,2,0,commercial,YSWG084,341-58-2,C14H10F6N2,False,True,True,
COCCOCCOCCOc1cc(-c2ccc(N)cc2)c(OCCOCCOCCOC)cc1-c1ccc(N)cc1,"2,2'-双[2-(2-(2-甲氧基乙氧基)乙氧基)乙氧基]-[1,1':4',1''-三联苯]-4,4''-二胺",amine,False,0,False,0,2,0,commercial,YSZC1568,2172944-61-3,C32H44N2O8,False,True,True,
Nc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,"4'-(4-氨基苯基)-2,2':6',2''-联三吡啶",amine,False,0,False,0,1,0,commercial,YSZC727,178265-65-1,C21H17N5,False,True,False,fixed
Nc1ccc2[nH]c3ccc(N)cc3c2c1,"3,6-二氨基咔唑",amine,False,0,False,0,2,0,commercial,YSWG073,86-71-5,C12H11N3,False,True,True,
Nc1nc(-c2csc(N)n2)cs1,"2,2'-二氨基-4,4'-双噻唑",amine,False,0,False,0,2,0,commercial,YSWG034,58139-59-6,C6H6N4S2,False,True,True,
Cc1c(-c2ccc(N)cc2)c(C)c(-c2ccc(N)cc2)c(C)c1-c1ccc(N)cc1,"5,5'-(4-氨基苯基)-2',4'-二甲基-[1,1':3',1''-三联苯]-4,4''-二胺",amine,False,0,False,0,3,0,commercial,YSZC974,2642549-41-3,C26H26N4,False,True,True,
Cl.Cl.Nc1ccc(N)c(O)c1,"2,5-对二氨基苯酚盐酸盐",amine,False,0,False,0,2,0,commercial,YSWG005,89691-80-5,C6H9ClN2O,False,True,True,
Nc1cccc2c1c1cccc(N)c1c1cccc(N)c21,"1,3,5-三苯并菲三胺",amine,False,0,False,0,3,0,commercial,YSZC228,371786-11-7,C18H15N3,False,True,True,
Nc1ccc(N)c2ccccc12,"1,4-二胺萘",amine,False,0,False,0,2,0,commercial,YSWG314,2243-61-0,C10H10N2,False,True,True,
NC12CC3(N)CC(N)(C1)CC(N)(C2)C3,"1,3,5,7-四氨基金刚烷",amine,False,0,False,0,4,0,commercial,YSZC252,16004-77-6,C10H20N4,False,True,True,
Nc1ncnc(N)n1,"2,4-二氨基-1,3,5-三嗪",amine,False,0,False,0,2,0,commercial,YSWG323,504-08-5,C3H6N4,False,True,True,
Nc1c(N)c(Br)c2ccccc2c1Br,"1,4-二溴萘-2,3-二胺",amine,False,0,False,0,2,0,commercial,YSZC1095,103598-22-7,C10H8Br2N2,False,True,True,
NNC(=O)c1cc(O)c(C(=O)NN)cc1O,"2,5-二(肼基羰基)苯-1,4-二醇",amine,False,0,False,0,0,0,commercial,YSZC420,2245708-24-9,C8H10N4O4,False,False,True,fixed
N#Cc1ccc(-c2ccc(N)cc2)cc1,4-氨基-4'-氰基联苯,amine,False,0,False,0,1,0,commercial,YSZC1326,4854-84-6,C13H10N2,False,True,False,fixed
Nc1ccc2c(c1)OCCOCCOCCOCCO2,4'-氨基苯并-15-冠-5-醚,amine,False,0,False,0,1,0,commercial,YSZC426,60835-71-4,C14H21NO5,False,True,False,fixed
Nc1ccc(-c2nnc(-c3ccc(N)cc3)o2)cc1,"2,5-二(4-氨基苯基)噻二唑",amine,False,0,False,0,2,0,commercial,YSWG101,2425-95-8,C14H12N4S,False,True,True,
Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,"2,2'-二硝基联苯胺",amine,False,0,False,0,2,0,commercial,YSZC1297,5855-71-0,C12H10N4O4,False,True,True,
Nc1ccc(-c2ccc(-c3ccc(N)cc3)c3n[se]nc23)cc1,"4,4'-(苯并[c]硒吩-4,7-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC513,2722717-95-3,C16H12N2Se,False,True,True,
CC1(C)COC(c2ccc(N)cc2)OC1,"4-(5,5-二甲基-1,3-二噁烷-2-基)苯胺",amine,False,0,False,0,1,0,commercial,YSZC521,107708-70-3,C11H15NO2,False,True,False,fixed
Nc1ccc(C(=C(c2ccccc2)c2ccc(N)cc2)c2ccccc2)cc1,"[1,2-二苯基-1,2-二(4-氨基苯基)]乙烯",amine,False,0,False,0,2,0,commercial,YSWG341,99094-20-9,C26H24N2,False,True,True,
Cl.Cl.Cl.Cl.N=C(N)c1ccc(C(c2ccc(C(=N)N)cc2)(c2ccc(C(=N)N)cc2)c2ccc(C(=N)N)cc2)cc1,"4,4',4''-亚甲基四(苯并咪唑胺)四盐酸盐",amine,False,0,False,0,4,0,commercial,YSZC451,2205867-69-0,C29H28Cl4N8,False,True,True,
Nc1cncc(N)c1,"吡啶-3,5-二胺",amine,False,0,False,0,2,0,commercial,YSWG442,4318-78-9,C5H7N3,False,True,True,
NNC(=O)c1ccc(N)cc1O,4-氨基水杨酰肼,amine,False,0,False,0,1,0,commercial,YSZC575,6946-29-8,C7H9N3O2,False,True,True,fixed
Nc1cc(S(=O)(=O)O)c(N)cc1S(=O)(=O)O,"2,5-二氨基对苯二磺酸",amine,False,0,False,0,2,0,commercial,YSWG433,7139-89-1,C6H8N2O6S2,False,True,True,
Cn1cnc2c(-c3ccc(N)cc3)ccc(-c3ccc(N)cc3)c21,"4,4'-(1-甲基-1H-苯并[d]咪唑-4,7-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC580,2757731-54-5,C20H18N4,False,True,True,
NCc1ccc(-c2ccc(CN)cc2)cc1,"4,4'-二(氨甲基)联苯",amine,False,0,False,0,2,0,commercial,YSZC794,2457-28-5,C14H16N2,False,True,True,
Nc1ccc2c(c1)-c1nc-2nc2[n-]c(nc3nc(nc4[n-]c(n1)c1ccc(N)cc41)-c1ccc(N)cc1-3)c1ccc(N)cc21.[Zn+2],"锌(2+) 2,9,16,23-四氨基酞菁盐",amine,False,0,False,0,4,0,commercial,YSWG520,84097-37-0,C32H20N12Zn,False,True,True,
Cl.Cl.Cl.Cl.Cl.Cl.Nc1cc2c(cc1N)C1c3cc(N)c(N)cc3C2c2cc(N)c(N)cc21,"2,3,6,7,10,11,14,14-八氨基三苯并[1,2-c:3,4-c':5,6-c'']三嗪六盐酸盐",amine,False,0,False,0,6,0,commercial,YSZC740,1353682-29-7,C18H30N6Cl6,False,True,True,
Nc1nc2cc3sc(N)nc3cc2s1,"2,6-二氨基苯并[1,2-d:4,5-d']二噻唑",amine,False,0,False,0,2,0,commercial,YSZC561,16162-28-0,C6H4N4S2,False,True,True,
NC1=C(N)C(=O)C(N)=C(N)C1=O,"2,3,5,6-四氨基-1,4-环己二烯-1,4-二酮",amine,False,0,False,0,4,0,commercial,YSZC821,1128-13-8,C6H8N4O2,False,True,True,
Nc1cccc(-c2cc(-c3cccc(N)c3)cc(-c3cccc(N)c3)c2)c1,"5'-(3-氨基苯基)-[1,1':3',1''-三联苯]-3,3''-二胺",amine,False,0,False,0,3,0,commercial,YSZC1061,184650-02-0,C24H21N3,False,True,True,
Nc1cccc(C#Cc2cccc(N)c2)c1,"3,3'-(乙炔-1,2-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC877,102852-93-7,C14H12N2,False,True,True,
Nc1n[nH]c(-c2nc(N)n[nH]2)n1,"[3,3'-二-1,2,4-1H-三氮唑]-5,5'-二胺",amine,False,0,False,0,2,0,commercial,YSZC1120,22819-10-9,C6H8N10,False,True,True,
Nc1c2ccccc2cc2ccccc12,9-氨基蒽,amine,False,0,False,0,1,0,commercial,YSWG602,779-03-3,C14H11N,False,True,False,fixed
NC1=C(N)C(=O)c2ccccc2C1=O,"2,3-二氨基-1,4-萘醌",amine,False,0,False,0,2,0,commercial,YSZC1219,13755-95-8,C10H8N2O2,False,True,True,
Cl.Cl.Cl.N=C(N)c1ccc(-c2cc(-c3ccc(C(=N)N)cc3)cc(-c3ccc(C(=N)N)cc3)c2)cc1,"5'-(4-氨基甲酰亚胺基苯基)-[1,1':3',1''-三联苯]-4,4''-二(羧酸酰胺)盐酸盐(1:3)",amine,False,0,False,0,3,0,commercial,YSZC947,2364456-55-1,C30H26N6O4,False,True,True,
Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([n-]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[n-]5)C=C4)C=C3)cc1.[Co+2],"5,10,15,20-四(4-氨基苯基)钴卟啉",amine,False,0,False,0,4,0,commercial,YSZC644,67201-98-3,C44H32CoN8,False,True,True,
CCCOc1cc(C#Cc2ccc(C(=O)NN)c(OCCC)c2)ccc1C(=O)NN,"4,4'-(乙烯-1,2-二基)双(2-丙氧基苯甲酰肼)",amine,False,0,False,0,0,0,commercial,YSZC845,2413016-99-4,C22H28N4O4,False,False,True,fixed
N#Cc1cc(-c2ccc(N)c(C#N)c2)ccc1N,"4,4'-二氨基-[1,1'-联苯]-3,3'-二甲腈",amine,False,0,False,0,2,0,commercial,YSWG614,61382-01-2,C14H10N4,False,True,True,
NCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,(3-氨基丙基)三苯基鏻,amine,False,0,False,0,1,0,commercial,YSZC1257,698967-00-9,C21H22NP,False,True,False,fixed
Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([n-]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[n-]5)C=C4)C=C3)cc1.[Ni+2],四(4-氨基苯基)卟啉镍(II),amine,False,0,False,0,4,0,commercial,YSZC1100,67595-99-7,C44H32N8Ni,False,True,True,
[Br-].[Br-].c1cc[n+](CC[n+]2ccccc2)cc1,联苯胺氢溴酸盐,other,False,0,False,0,0,0,commercial,YSZC1328,nan,C12H14Br2N2,False,False,False,review
Nc1ccc(-c2cc3c(cc2-c2ccc(N)cc2)C2c4cc(-c5ccc(N)cc5)c(-c5ccc(N)cc5)cc4C3c3cc(-c4ccc(N)cc4)c(-c4ccc(N)cc4)cc32)cc1,"4,4',4'',4'''-(9,10-二氢-9,10-[1,2]苯并蒽-2,3,6,7,14,15-六亚基)六苯胺",amine,False,0,False,0,6,0,commercial,YSZC1144,2899349-25-6,C66H48N6,False,True,True,
Nc1ccc(C#Cc2cc(C#Cc3ccc(N)cc3)c3ccc4c(C#Cc5ccc(N)cc5)cc(C#Cc5ccc(N)cc5)c5ccc2c3c54)cc1,"[4,4',4'',4'''-(芘-1,3,6,8-四基四(乙炔-2,1-二基))四苯胺]",amine,False,0,False,0,4,0,commercial,YSZC1416,1404196-75-3,C48H34N4,False,True,True,
Cn1cc(I)c(CN)n1,"3,5-二氨基吡啶氢碘酸盐",amine,False,0,False,0,1,0,commercial,YSWG619,nan,C5H8IN3,False,True,False,fixed
Nc1ccc(-c2cc(-c3ccc(N)cc3)c(-c3ccc(N)cc3)cc2-c2ccc(N)cc2)cc1,"4',5''-双(4-氨基苯基)-[1,1':2',1''-三联苯]-4,4''-二胺",amine,False,0,False,0,4,0,commercial,YSZC969,2458125-05-6,C30H28N4,False,True,True,
CC(C)c1cc(-c2cc(C(C)C)c(N)c(C(C)C)c2)cc(C(C)C)c1N,"3,3',5,5'-四异丙基-[1,1'-联苯]-4,4'-二胺",amine,False,0,False,0,2,0,commercial,YSZC1375,186703-54-8,C24H36N2,False,True,True,
Nc1ccc(C2=C(c3ccc(N)cc3)SC(=C3SC(c4ccc(N)cc4)=C(c4ccc(N)cc4)S3)S2)cc1,"4,4',4'',4'''-{[2,2'-双(1,3-二硫杂环戊二烯亚基)]-4,4',5,5'-四基}四苯胺",amine,False,0,False,0,4,0,commercial,YSZC722,2413296-69-0,C30H28N4S4,False,True,True,
Nc1cc(-c2ccccn2)nc(-c2ccccn2)c1,"2,2':6',2''-三联吡啶-4'-胺",amine,False,0,False,0,1,0,commercial,YSWG030,193944-66-0,C15H12N4,False,True,False,fixed
COC(=O)C1CC2(CCN(Cc3ccccc3)CC2)CCN1Cc1ccc(OC)cc1,"[4,4'-氨基-3(甲氧基)-3',3''-二甲氧基-2',4',6'-三甲基-1,1':3',1''-三联苯]-4,4''-二胺",other,False,0,False,0,0,0,commercial,YSZC965,275770-55-3,C26H34N2O3,False,False,False,review
Cc1c(-c2ccc(N)cc2)c(-c2ccc(N)cc2)c(C)c(-c2ccc(N)cc2)c1-c1ccc(N)cc1,"4,4',4''-三甲基-1,3,5-三(4-氨基苯基)苯（TAPB-Me）",amine,False,0,False,0,4,0,commercial,YSZC1337,2522079-79-2,C27H27N3,False,True,True,
Nc1ccc(-c2cc3c4cc(-c5ccc(N)cc5)c(-c5ccc(N)cc5)cc4c4cc(-c5ccc(N)cc5)c(-c5ccc(N)cc5)cc4c3cc2-c2ccc(N)cc2)cc1,"4,4',4'',4'''-(三苯并菲-2,3,6,7,10,11-六基)四苯胺",amine,False,0,False,0,6,0,commercial,YSZC951,1374854-57-5,C48H36N8,False,True,True,
NN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(N)C3=O,"2,7-二氨基苯并[1,2-d:4,5-d']二咪唑",amine,False,0,False,0,0,0,commercial,YSWG687,13821-25-5,C8H8N6,False,False,True,fixed
N#Cc1cc(N)ccc1N,"2,5-二氨基苯甲腈",amine,False,0,False,0,2,0,commercial,YSWG726,14346-13-5,C7H7N3,False,True,True,
Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,"4,4'-二氨基八氟联苯",amine,True,8,False,0,2,0,commercial,YSWG727,1038-66-0,C12H2F8N2,False,True,True,
Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,"2,2',5,5'-四氯二苯胺",amine,False,0,False,0,2,0,commercial,YSWG728,15721-02-5,C12H7Cl4N,False,True,True,
Cc1c(C)c(N)c(C)c(C)c1N,四甲基对苯二胺,amine,False,0,False,0,2,0,commercial,YSWG730,3102-87-2,C10H20N2,False,True,True,
Nc1ccc(N)c(C(F)(F)F)c1,"2,3-三氟甲基-1,4-苯二胺",amine,True,3,True,0,2,0,commercial,YSWG731,364-13-6,C8H6F6N2,False,True,True,
Nc1cc(Cl)c(N)cc1Cl,"2,5-二氯-1,4-苯二胺",amine,False,0,False,0,2,0,commercial,YSWG733,20103-09-7,C6H8Cl2N2,False,True,True,
Nc1ccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2ccc(N)cc2)C4=O)cc1,"Benzo[lmn][3,8]菲咯啉-1,3,6,8(2H,7H)-四酮-2,7-双(4-氨基苯基)",amine,False,0,False,0,2,0,commercial,YSZC460,49546-11-4,C28H18N4O4,False,True,True,
Nc1cc2ccc3cc(N)cc4ccc(c1)c2c34,"芘-2,7-二胺",amine,False,0,False,0,2,0,commercial,YSZC1828,64535-41-7,C16H12N2,False,True,True,
Nc1ccc(-c2ccc(N(c3ccc(-c4ccc(N)cc4)cc3)c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,"N4,N4'-双(4'-氨基-[1,1'-联苯]-4-基)-[1,1'-联苯]-4,4'-二胺",amine,False,0,False,0,3,0,commercial,YSZC1944,2607105-89-3,C36H30N4,False,True,True,
NC(=O)c1cc(N)cc(N)c1,"3,5-二氨基苯甲酰胺",amine,False,0,False,0,2,0,commercial,YSCK0176,53882-15-8,C7H9N3O,False,True,True,fixed
Cl.Cl.NCCCN,"1,3-丙二胺二盐酸盐",amine,False,0,False,0,2,0,commercial,YSZC2888,10517-44-9,C3H12Cl2N2,False,True,True,
Nc1cc2c(cc1N)-c1nc-2nc2[n-]c(nc3nc(nc4[n-]c(n1)c1cc(N)c(N)cc41)-c1cc(N)c(N)cc1-3)c1cc(N)c(N)cc21.[Ni+2],"2,3,9,10,16,17,23,24-辛氨基酞菁",amine,False,0,False,0,8,0,commercial,YSZC1803,455284-10-3,C32H24N12,False,True,True,
COCCOc1cc(C(=O)NN)c(OCCOC)cc1C(=O)NN,"2,5-双(2-甲氧基乙氧基)对苯二甲酰胺",amine,False,0,False,0,0,0,commercial,YSZC2202,2408841-97-2,C14H20N2O6,False,False,True,fixed
NCCCN1CCCCCC1,3-氨基哌啶-1-丙胺,amine,False,0,False,0,1,0,commercial,YSZC1949,3437-33-0,C8H19N3,False,True,False,fixed
N=c1cccc(N)n1O,"2,6-二氨基吡啶-1-氧化物",amine,False,0,False,0,1,0,commercial,YSCH0130,146538-81-0,C5H7N3O,False,True,False,fixed
Nc1ccc(C(c2ccc(N)cc2)c2ccc(N)cc2)cc1,"4,4',4''-三氨基三苯甲烷",amine,False,0,False,0,3,0,commercial,YSCK0037,548-61-8,C19H19N3,False,True,True,
Nc1ccc(-c2ccncc2)cc1N,"4-(吡啶-4-基)苯-1,2-二胺",amine,False,0,False,0,2,0,commercial,YSZC2039,80420-88-8,C11H11N3,False,True,True,
NNc1ccc(-c2nc(-c3ccc(NN)cc3)nc(-c3ccc(NN)cc3)n2)cc1,"1,3,5-三(4-氨基苯基)-2,4,6-三嗪",amine,False,0,False,0,0,0,commercial,YSCK0102,804548-56-9,C21H18N6,False,False,True,fixed
CCCCCCCCCCCCOc1cc(C(=O)NN)c(OCCCCCCCCCCCC)cc1C(=O)NN,"1,4-苯二甲酸-2,5-双(十二酰基)-二酰肼",amine,False,0,False,0,0,0,commercial,YSCK0104,165898-16-8,C32H56N4O4,False,False,True,fixed
CCCCCCCCCCOc1cc(C(=O)NN)c(OCCCCCCCCCC)cc1C(=O)NN,"1,4-苯二甲酸-2,5-双(癸酰基)-1,4-二酰肼",amine,False,0,False,0,0,0,commercial,YSCK0106,694472-71-4,C28H48N4O4,False,False,True,fixed
NNC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NN)cc3)nc(Nc3ccc(C(=O)NN)cc3)n2)cc1,"4,4',4''-(1,3,5-三嗪-2,4,6-三基)三(氮亚甲基)三(苯甲酰肼)",amine,False,0,False,0,6,0,commercial,YSCK0112,1616285-61-0,C30H30N12O6,False,True,True,fixed
CCCCCCCOc1cc(C(=O)NN)c(OCCCCCCC)cc1C(=O)NN,"2,5-双(十二酰氧基)对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0116,1000591-49-0,C32H56N4O6,False,False,True,fixed
CCCCOc1cc(C(=O)NN)c(OCCCC)cc1C(=O)NN,"2,5-二丁氧基对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0118,1136292-72-2,C16H28N4O4,False,False,True,fixed
CC(C)COc1cc(C(=O)NN)c(OCC(C)C)cc1C(=O)NN,"2,5-二异丁氧基对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0120,2141975-31-5,C16H28N4O4,False,False,True,fixed
CCCCCCCCOc1cc(C(=O)NN)c(OCCCCCCCC)cc1C(=O)NN,"2,5-二辛氧基对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0122,215324-12-2,C24H44N4O4,False,False,True,fixed
Cc1cc(-c2cc(C)c(N)c3ccccc23)c2ccccc2c1N,"3,3'-二甲基-4,4'-联萘-1,1'-二胺",amine,False,0,False,0,2,0,commercial,YSCK0145,13138-48-2,C22H20N2,False,True,True,
Nc1ccc(S(=O)(=O)c2ccc(N)c(N)c2)cc1N,"4,4'-磺酰基双(苯-3,2-二胺)",amine,False,0,False,0,4,0,commercial,YSCK0149,13224-79-8,C12H14N4O2S,False,True,True,
CCCCCCCCC1(CCCCCCCC)c2cc(N)ccc2-c2ccc(N)cc21,"9,9-二辛基-9H-芴-2,7-二胺",amine,False,0,False,0,2,0,commercial,YSCK0159,851042-10-9,C29H44N2,False,True,True,
Nc1ccc(-c2ccc3ccc(-c4ccc(N)cc4)cc3c2)cc1,"4,4'-(萘-2,7-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC991,1801204-93-2,C22H18N2,False,True,True,
Nc1ccc(NC(=S)Nc2ccc(N)cc2)cc1,"1,3-双(4-氨基苯基)硫脲",amine,False,0,False,0,6,0,commercial,YSZC2258,6268-26-4,C14H14N4S,False,True,True,fixed
Nc1nc2c(s1)c1nc(N)sc1c1nc(N)sc21,"苯并[1,2-d:4,5-d']双噻唑-2,5,7-三胺",amine,False,0,False,0,3,0,commercial,YSZC2877,92403-27-5,C6H5N7S2,False,True,True,
CC(C)CCOc1cc(C(=O)NN)c(OCCC(C)C)cc1C(=O)NN,"2,5-双(异丙氨基羰基)对苯二甲酸二水合物",amine,False,0,False,0,0,0,commercial,YSCK0265,2413366-66-0,C16H24N2O8,False,False,True,fixed
Nc1ccc(-c2cc(O)c(-c3ccc(N)cc3)cc2O)cc1,"4,4'-二氨基-1,1',4',1''-三联苯-2,5-二醇",amine,False,0,False,0,2,0,commercial,YSZC2610,34588-30-2,C18H16N2O2,False,True,True,
Nc1ccc(Cc2ccccc2N)cc1,2-(4-氨基苯基)苯胺,amine,False,0,False,0,2,0,commercial,YSSJ00835,1208-52-2,C12H12N2,False,True,True,
CCSCc1cc(-c2ccc(N)cc2)c(CSCC)cc1-c1ccc(N)cc1,"2,5'-双(乙硫基甲基)-[1,1':4',1''-三联苯]-4,4''-二胺",amine,False,0,False,0,2,0,commercial,YSCH0202,2231404-37-6,C24H28N2S2,False,True,True,
CCn1c2ccc(C)cc2c2cc(-c3nc4c(C)c(C(=O)O)ccc4n3CCOC)ccc21,"5'-(4-氨基苯基)-2',4',6'-三甲氧基-[1,1':3',1''-三联苯]-4,4''-二胺",other,False,0,False,0,0,0,commercial,YSZC3148,nan,C27H27N3O3,False,False,False,review
Nc1cccc2cc3c(N)cccc3cc12,"1,5-二氨基蒽",amine,False,0,False,0,2,0,commercial,YSZCR309,79015-49-9,C14H12N2,False,True,True,
CCc1c(CN)c(CC)c(CN)c(CC)c1CN,"2,4,6-三乙基苯-1,3,5-三胺",amine,False,0,False,0,3,0,commercial,YSCK0359,149525-65-5,C12H21N3,False,True,True,
Nc1ccc(OP(=O)(O)Oc2ccc(N)cc2)cc1,双(4-氨基苯基)磷酸氢酯,amine,False,0,False,0,2,0,commercial,YSWG1208,407578-85-2,C12H13N2O3P,False,True,True,
NC(=O)Cc1ccncc1,4-吡啶乙酰胺,amine,False,0,False,0,0,0,commercial,YSCK0375,39640-62-5,C7H8N2O,False,False,False,fixed
Nc1ccc(-c2ccc(C(c3ccc(-c4ccc(N)cc4)cc3)(c3ccc(-c4ccc(N)cc4)cc3)c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,"4,4',4'',4'''-四氨基四苯乙烯",amine,False,0,False,0,4,0,commercial,YSZCR017,2740557-60-0,C28H28N4,False,True,True,
Nc1ccc(-c2cc(C=Cc3cc(-c4ccc(N)cc4)cc(-c4ccc(N)cc4)c3)cc(-c3ccc(N)cc3)c2)cc1,"(E)-9,9'-二乙烯基-1,1'-双(1,1,3,1'-联苯基)-4,4'-二胺",amine,False,0,False,0,4,0,commercial,YSZCR022,2361424-80-6,C44H36N2,False,True,True,
Nc1ccc2nc3cc(N)ccc3cc2c1,"吖啶-2,6-二胺",amine,False,0,False,0,2,0,commercial,YSZC2650,3407-94-1,C13H11N3,False,True,True,
NCc1ccc(C(=C(c2ccccc2)c2ccc(CN)cc2)c2ccccc2)cc1,"[1,2-二苯基-1,2-二(4-氨甲基苯基)乙烯]",amine,False,0,False,0,2,0,commercial,YSCK0425,1054451-32-9,C28H28N2,False,True,True,
NCc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"[1-(4-氨甲基苯基)-1,1,2-三苯基乙烯]",amine,False,0,False,0,1,0,commercial,YSCK0468,1504585-16-3,C27H24N2,False,True,False,fixed
CCCCCCC(CCCC)CCCOc1cc(C(=O)NN)c(OCCCC(CCCC)CCCCCC)cc1C(=O)NN,"2,5-双(4-丁氧基)间苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0574,2413366-64-8,C20H30N4O4,False,False,True,fixed
CCCCCCCCCCCCCCCCOc1cc(C(=O)NN)c(OCCCCCCCCCCCCCCCC)cc1C(=O)NN,"2,5-双（十五烷氧基）对苯二酰肼",amine,False,0,False,0,0,0,commercial,YSCK0576,423176-17-4,C36H64N4O4,False,False,True,fixed
CCCCC(CC)COc1cc(C(=O)NN)c(OC)cc1C(=O)NN,"2,5-双(辛-3-基氧基)对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0578,423176-18-5,C24H44N4O4,False,False,True,fixed
C=CCCOc1cc(C(=O)NN)c(OCCC=C)cc1C(=O)NN,"2,5-双(丁-3-烯-1-基氧基)对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0580,2517829-09-1,C16H20N4O4,False,False,True,fixed
CCCCCOc1cc(C(=O)NN)c(OCCCCC)cc1C(=O)NN,"2,5-双(戊氧基)对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSCK0582,2450942-48-8,C20H36N4O4,False,False,True,fixed
Nc1c(-c2ccc(F)cc2)ccc(-c2ccc(F)cc2)c1N,"4,4''-二氟-1,1':4',1''-三联苯-2',3'-二胺",amine,True,2,False,0,2,0,commercial,YSZCS012,919282-39-6,C18H14F2N2,False,True,True,
COc1ccc(-c2ccc(-c3ccc(OC)cc3)c(N)c2N)cc1,"4,4''-二甲氧基-1,1':4',1''-三联苯-2',3'-二胺",amine,False,0,False,0,2,0,commercial,YSZCS014,867349-80-2,C20H20N2O2,False,True,True,
Nc1ccc([Se][Se]c2ccc(N)cc2)cc1,"4,4'-二硒醚二苯胺",amine,False,0,False,0,2,0,commercial,YSZC3145,35507-35-8,C12H12N2Se2,False,True,True,
CC(C)(c1ccc(N)cc1)c1ccc(N)cc1,"2,2'-双(4-氨基苯基)丙烷",amine,False,0,False,0,2,0,commercial,YSZC3152,2479-47-2,C15H18N2,False,True,True,
